date,scenario,country,product,product_family,segment,units,list_price,discount_rate,gross_sales,discount_value,net_revenue,unit_cost,cogs,gross_profit,gross_margin_pct
2026-03-01,Budget,Norway,Sensor X,Sensor Systems,Enterprise,122,8050,0.077328,982100,75943.83,906156.17,3393.37,413991.14,492165.03,0.543135
2026-03-01,Budget,Norway,Sensor X,Sensor Systems,SME,91,8050,0.059744,732550,43765.47,688784.53,3393.37,308796.67,379987.86,0.551679
2026-03-01,Budget,Norway,Sensor X,Sensor Systems,Distributor,59,8050,0.140626,474950,66790.32,408159.68,3393.37,200208.83,207950.85,0.509484
2026-03-01,Budget,Norway,Sensor X,Sensor Systems,Systems Integrator,52,8050,0.09398,418600,39340.03,379259.97,3393.37,176455.24,202804.73,0.534738
2026-03-01,Budget,Norway,Sensor Lite,Sensor Systems,Enterprise,171,4100,0.080204,701100,56231.02,644868.98,1654.74,282960.54,361908.44,0.561212
2026-03-01,Budget,Norway,Sensor Lite,Sensor Systems,SME,111,4100,0.027886,455100,12690.92,442409.08,1654.74,183676.14,258732.94,0.584827
2026-03-01,Budget,Norway,Sensor Lite,Sensor Systems,Distributor,80,4100,0.137471,328000,45090.49,282909.51,1654.74,132379.2,150530.31,0.532079
2026-03-01,Budget,Norway,Sensor Lite,Sensor Systems,Systems Integrator,68,4100,0.089498,278800,24952.04,253847.96,1654.74,112522.32,141325.64,0.556733
2026-03-01,Budget,Norway,Service Kit,Accessories & Services,Enterprise,142,5100,0.071689,724200,51917.17,672282.83,1547.22,219705.24,452577.59,0.673195
2026-03-01,Budget,Norway,Service Kit,Accessories & Services,SME,79,5100,0.034853,402900,14042.27,388857.73,1547.22,122230.38,266627.35,0.685668
2026-03-01,Budget,Norway,Service Kit,Accessories & Services,Distributor,67,5100,0.15366,341700,52505.62,289194.38,1547.22,103663.74,185530.64,0.641543
2026-03-01,Budget,Norway,Service Kit,Accessories & Services,Systems Integrator,50,5100,0.094717,255000,24152.84,230847.16,1547.22,77361.0,153486.16,0.664882
2026-03-01,Budget,Norway,Connectivity Pack,Accessories & Services,Enterprise,153,3100,0.059585,474300,28261.17,446038.83,910.77,139347.81,306691.02,0.687588
2026-03-01,Budget,Norway,Connectivity Pack,Accessories & Services,SME,97,3100,0.055425,300700,16666.3,284033.7,910.77,88344.69,195689.01,0.688964
2026-03-01,Budget,Norway,Connectivity Pack,Accessories & Services,Distributor,61,3100,0.124462,189100,23535.76,165564.24,910.77,55556.97,110007.27,0.664439
2026-03-01,Budget,Norway,Connectivity Pack,Accessories & Services,Systems Integrator,62,3100,0.092758,192200,17828.09,174371.91,910.77,56467.74,117904.17,0.676165
2026-03-01,Budget,Sweden,EdgeHub Pro,Control Systems,Enterprise,28,43600,0.080332,1220800,98069.31,1122730.69,25300.55,708415.4,414315.29,0.369025
2026-03-01,Budget,Sweden,EdgeHub Pro,Control Systems,SME,17,43600,0.035564,741200,26360.04,714839.96,25300.55,430109.35,284730.61,0.398314
2026-03-01,Budget,Sweden,EdgeHub Pro,Control Systems,Distributor,16,43600,0.148381,697600,103510.59,594089.41,25300.55,404808.8,189280.61,0.318606
2026-03-01,Budget,Sweden,EdgeHub Pro,Control Systems,Systems Integrator,14,43600,0.114432,610400,69849.29,540550.71,25300.55,354207.7,186343.01,0.344728
2026-03-01,Budget,Sweden,EdgeHub Core,Control Systems,Enterprise,43,29100,0.071041,1251300,88893.6,1162406.4,15537.39,668107.77,494298.63,0.425237
2026-03-01,Budget,Sweden,EdgeHub Core,Control Systems,SME,33,29100,0.021357,960300,20509.13,939790.87,15537.39,512733.87,427057.0,0.454417
2026-03-01,Budget,Sweden,EdgeHub Core,Control Systems,Distributor,32,29100,0.138754,931200,129207.72,801992.28,15537.39,497196.48,304795.8,0.380048
2026-03-01,Budget,Sweden,EdgeHub Core,Control Systems,Systems Integrator,21,29100,0.073985,611100,45212.23,565887.77,15537.39,326285.19,239602.58,0.42341
2026-03-01,Budget,Sweden,Control Mini,Control Systems,Enterprise,64,15100,0.089096,966400,86102.37,880297.63,7722.02,494209.28,386088.35,0.438588
2026-03-01,Budget,Sweden,Control Mini,Control Systems,SME,41,15100,0.062544,619100,38720.99,580379.01,7722.02,316602.82,263776.19,0.45449
2026-03-01,Budget,Sweden,Control Mini,Control Systems,Distributor,40,15100,0.15044,604000,90865.76,513134.24,7722.02,308880.8,204253.44,0.398051
2026-03-01,Budget,Sweden,Control Mini,Control Systems,Systems Integrator,29,15100,0.092825,437900,40648.07,397251.93,7722.02,223938.58,173313.35,0.436281
2026-03-01,Budget,Sweden,Sensor X Pro,Sensor Systems,Enterprise,59,11950,0.084445,705050,59537.95,645512.05,5540.75,326904.25,318607.8,0.493574
2026-03-01,Budget,Sweden,Sensor X Pro,Sensor Systems,SME,47,11950,0.029383,561650,16502.96,545147.04,5540.75,260415.25,284731.79,0.522303
2026-03-01,Budget,Sweden,Sensor X Pro,Sensor Systems,Distributor,45,11950,0.136548,537750,73428.69,464321.31,5540.75,249333.75,214987.56,0.463015
2026-03-01,Budget,Sweden,Sensor X Pro,Sensor Systems,Systems Integrator,43,11950,0.124125,513850,63781.63,450068.37,5540.75,238252.25,211816.12,0.470631
2026-03-01,Budget,Sweden,Sensor X,Sensor Systems,Enterprise,97,7900,0.056588,766300,43363.38,722936.62,3369.13,326805.61,396131.01,0.547947
2026-03-01,Budget,Sweden,Sensor X,Sensor Systems,SME,76,7900,0.042439,600400,25480.38,574919.62,3369.13,256053.88,318865.74,0.554627
2026-03-01,Budget,Sweden,Sensor X,Sensor Systems,Distributor,68,7900,0.139871,537200,75138.7,462061.3,3369.13,229100.84,232960.46,0.504177
2026-03-01,Budget,Sweden,Sensor X,Sensor Systems,Systems Integrator,51,7900,0.118371,402900,47691.68,355208.32,3369.13,171825.63,183382.69,0.516268
2026-03-01,Budget,Sweden,Sensor Lite,Sensor Systems,Enterprise,134,4050,0.036997,542700,20078.27,522621.73,1676.03,224588.02,298033.71,0.570267
2026-03-01,Budget,Sweden,Sensor Lite,Sensor Systems,SME,89,4050,0.063999,360450,23068.44,337381.56,1676.03,149166.67,188214.89,0.55787
2026-03-01,Budget,Sweden,Sensor Lite,Sensor Systems,Distributor,99,4050,0.116835,400950,46844.99,354105.01,1676.03,165926.97,188178.04,0.531419
2026-03-01,Budget,Sweden,Sensor Lite,Sensor Systems,Systems Integrator,65,4050,0.084582,263250,22266.21,240983.79,1676.03,108941.95,132041.84,0.547928
2026-03-01,Budget,Sweden,Service Kit,Accessories & Services,Enterprise,76,5000,0.059786,380000,22718.68,357281.32,1589.66,120814.16,236467.16,0.661851
2026-03-01,Budget,Sweden,Service Kit,Accessories & Services,SME,53,5000,0.007712,265000,2043.68,262956.32,1589.66,84251.98,178704.34,0.679597
2026-03-01,Budget,Sweden,Service Kit,Accessories & Services,Distributor,48,5000,0.139437,240000,33464.88,206535.12,1589.66,76303.68,130231.44,0.630553
2026-03-01,Budget,Sweden,Service Kit,Accessories & Services,Systems Integrator,43,5000,0.075704,215000,16276.36,198723.64,1589.66,68355.38,130368.26,0.656028
2026-03-01,Budget,Sweden,Connectivity Pack,Accessories & Services,Enterprise,108,3050,0.051583,329400,16991.44,312408.56,908.94,98165.52,214243.04,0.685778
2026-03-01,Budget,Sweden,Connectivity Pack,Accessories & Services,SME,72,3050,0.039792,219600,8738.32,210861.68,908.94,65443.68,145418.0,0.689637
2026-03-01,Budget,Sweden,Connectivity Pack,Accessories & Services,Distributor,81,3050,0.136238,247050,33657.6,213392.4,908.94,73624.14,139768.26,0.654982
2026-03-01,Budget,Sweden,Connectivity Pack,Accessories & Services,Systems Integrator,52,3050,0.10926,158600,17328.64,141271.36,908.94,47264.88,94006.48,0.665432
2026-03-01,Budget,Denmark,EdgeHub Pro,Control Systems,Enterprise,18,45400,0.063531,817200,51917.53,765282.47,24314.77,437665.86,327616.61,0.428099
2026-03-01,Budget,Denmark,EdgeHub Pro,Control Systems,SME,12,45400,0.049181,544800,26793.81,518006.19,24314.77,291777.24,226228.95,0.43673
2026-03-01,Budget,Denmark,EdgeHub Pro,Control Systems,Distributor,12,45400,0.130016,544800,70832.72,473967.28,24314.77,291777.24,182190.04,0.384394
2026-03-01,Budget,Denmark,EdgeHub Pro,Control Systems,Systems Integrator,9,45400,0.116885,408600,47759.21,360840.79,24314.77,218832.93,142007.86,0.393547
2026-03-01,Budget,Denmark,EdgeHub Core,Control Systems,Enterprise,29,30300,0.066682,878700,58593.47,820106.53,15421.39,447220.31,372886.22,0.45468
2026-03-01,Budget,Denmark,EdgeHub Core,Control Systems,SME,19,30300,0.019432,575700,11187.0,564513.0,15421.39,293006.41,271506.59,0.480957
2026-03-01,Budget,Denmark,EdgeHub Core,Control Systems,Distributor,20,30300,0.129708,606000,78603.05,527396.95,15421.39,308427.8,218969.15,0.415189
2026-03-01,Budget,Denmark,EdgeHub Core,Control Systems,Systems Integrator,16,30300,0.091543,484800,44380.05,440419.95,15421.39,246742.24,193677.71,0.439757
2026-03-01,Budget,Denmark,Control Mini,Control Systems,Enterprise,45,15650,0.080927,704250,56992.84,647257.16,7676.62,345447.9,301809.26,0.46629
2026-03-01,Budget,Denmark,Control Mini,Control Systems,SME,28,15650,0.048134,438200,21092.32,417107.68,7676.62,214945.36,202162.32,0.484677
2026-03-01,Budget,Denmark,Control Mini,Control Systems,Distributor,25,15650,0.1389,391250,54344.62,336905.38,7676.62,191915.5,144989.88,0.430358
2026-03-01,Budget,Denmark,Control Mini,Control Systems,Systems Integrator,20,15650,0.109849,313000,34382.74,278617.26,7676.62,153532.4,125084.86,0.448949
2026-03-01,Budget,Denmark,Sensor X Pro,Sensor Systems,Enterprise,55,12400,0.06521,682000,44473.22,637526.78,5539.68,304682.4,332844.38,0.522087
2026-03-01,Budget,Denmark,Sensor X Pro,Sensor Systems,SME,33,12400,0.048105,409200,19684.57,389515.43,5539.68,182809.44,206705.99,0.530675
2026-03-01,Budget,Denmark,Sensor X Pro,Sensor Systems,Distributor,29,12400,0.135425,359600,48698.83,310901.17,5539.68,160650.72,150250.45,0.483274
2026-03-01,Budget,Denmark,Sensor X Pro,Sensor Systems,Systems Integrator,24,12400,0.109726,297600,32654.46,264945.54,5539.68,132952.32,131993.22,0.49819
2026-03-01,Budget,Denmark,Sensor X,Sensor Systems,Enterprise,68,8250,0.069123,561000,38778.0,522222.0,3410.3,231900.4,290321.6,0.555935
2026-03-01,Budget,Denmark,Sensor X,Sensor Systems,SME,49,8250,0.037802,404250,15281.46,388968.54,3410.3,167104.7,221863.84,0.57039
2026-03-01,Budget,Denmark,Sensor X,Sensor Systems,Distributor,48,8250,0.137122,396000,54300.31,341699.69,3410.3,163694.4,178005.29,0.520941
2026-03-01,Budget,Denmark,Sensor X,Sensor Systems,Systems Integrator,34,8250,0.096948,280500,27193.91,253306.09,3410.3,115950.2,137355.89,0.542253
2026-03-01,Budget,Denmark,Sensor Lite,Sensor Systems,Enterprise,89,4200,0.062632,373800,23411.84,350388.16,1638.8,145853.2,204534.96,0.583738
2026-03-01,Budget,Denmark,Sensor Lite,Sensor Systems,SME,70,4200,0.038602,294000,11348.99,282651.01,1638.8,114716.0,167935.01,0.594143
2026-03-01,Budget,Denmark,Sensor Lite,Sensor Systems,Distributor,57,4200,0.153718,239400,36800.09,202599.91,1638.8,93411.6,109188.31,0.538936
2026-03-01,Budget,Denmark,Sensor Lite,Sensor Systems,Systems Integrator,55,4200,0.114065,231000,26349.02,204650.98,1638.8,90134.0,114516.98,0.559572
2026-03-01,Budget,Denmark,Service Kit,Accessories & Services,Enterprise,55,5200,0.090765,286000,25958.79,260041.21,1541.74,84795.7,175245.51,0.673914
2026-03-01,Budget,Denmark,Service Kit,Accessories & Services,SME,39,5200,0.035788,202800,7257.81,195542.19,1541.74,60127.86,135414.33,0.692507
2026-03-01,Budget,Denmark,Service Kit,Accessories & Services,Distributor,37,5200,0.151088,192400,29069.33,163330.67,1541.74,57044.38,106286.29,0.650743
2026-03-01,Budget,Denmark,Service Kit,Accessories & Services,Systems Integrator,27,5200,0.101633,140400,14269.27,126130.73,1541.74,41626.98,84503.75,0.66997
2026-03-01,Budget,Denmark,Connectivity Pack,Accessories & Services,Enterprise,69,3150,0.069148,217350,15029.32,202320.68,923.28,63706.32,138614.36,0.685122
2026-03-01,Budget,Denmark,Connectivity Pack,Accessories & Services,SME,46,3150,0.027197,144900,3940.85,140959.15,923.28,42470.88,98488.27,0.698701
2026-03-01,Budget,Denmark,Connectivity Pack,Accessories & Services,Distributor,44,3150,0.144725,138600,20058.88,118541.12,923.28,40624.32,77916.8,0.657298
2026-03-01,Budget,Denmark,Connectivity Pack,Accessories & Services,Systems Integrator,37,3150,0.091219,116550,10631.57,105918.43,923.28,34161.36,71757.07,0.677475
2026-03-01,Budget,Germany,EdgeHub Pro,Control Systems,Enterprise,38,42750,0.072146,1624500,117201.18,1507298.82,24723.3,939485.4,567813.42,0.376709
2026-03-01,Budget,Germany,EdgeHub Pro,Control Systems,SME,29,42750,0.03605,1239750,44692.99,1195057.01,24723.3,716975.7,478081.31,0.400049
2026-03-01,Budget,Germany,EdgeHub Pro,Control Systems,Distributor,67,42750,0.141481,2864250,405236.95,2459013.05,24723.3,1656461.1,802551.95,0.326372
2026-03-01,Budget,Germany,EdgeHub Pro,Control Systems,Systems Integrator,34,42750,0.103442,1453500,150352.95,1303147.05,24723.3,840592.2,462554.85,0.354952
2026-03-01,Budget,Germany,EdgeHub Core,Control Systems,Enterprise,63,28500,0.06557,1795500,117730.94,1677769.06,16156.6,1017865.8,659903.26,0.393322
2026-03-01,Budget,Germany,EdgeHub Core,Control Systems,SME,42,28500,0.056744,1197000,67922.57,1129077.43,16156.6,678577.2,450500.23,0.398999
2026-03-01,Budget,Germany,EdgeHub Core,Control Systems,Distributor,108,28500,0.111133,3078000,342067.37,2735932.63,16156.6,1744912.8,991019.83,0.362224
2026-03-01,Budget,Germany,EdgeHub Core,Control Systems,Systems Integrator,63,28500,0.127863,1795500,229578.02,1565921.98,16156.6,1017865.8,548056.18,0.349989
2026-03-01,Budget,Germany,Control Mini,Control Systems,Enterprise,69,14800,0.070382,1021200,71874.1,949325.9,7792.46,537679.74,411646.16,0.433619
2026-03-01,Budget,Germany,Control Mini,Control Systems,SME,43,14800,0.051794,636400,32961.7,603438.3,7792.46,335075.78,268362.52,0.444722
2026-03-01,Budget,Germany,Control Mini,Control Systems,Distributor,111,14800,0.137891,1642800,226527.33,1416272.67,7792.46,864963.06,551309.61,0.389268
2026-03-01,Budget,Germany,Control Mini,Control Systems,Systems Integrator,68,14800,0.090443,1006400,91021.84,915378.16,7792.46,529887.28,385490.88,0.421127
2026-03-01,Budget,Germany,Sensor X Pro,Sensor Systems,Enterprise,91,11700,0.06029,1064700,64190.76,1000509.24,5685.78,517405.98,483103.26,0.482857
2026-03-01,Budget,Germany,Sensor X Pro,Sensor Systems,SME,52,11700,0.01454,608400,8846.14,599553.86,5685.78,295660.56,303893.3,0.506866
2026-03-01,Budget,Germany,Sensor X Pro,Sensor Systems,Distributor,129,11700,0.138344,1509300,208802.6,1300497.4,5685.78,733465.62,567031.78,0.436011
2026-03-01,Budget,Germany,Sensor X Pro,Sensor Systems,Systems Integrator,94,11700,0.090276,1099800,99285.54,1000514.46,5685.78,534463.32,466051.14,0.465811
2026-03-01,Budget,Germany,Sensor X,Sensor Systems,Enterprise,108,7700,0.064144,831600,53342.15,778257.85,3502.42,378261.36,399996.49,0.513964
2026-03-01,Budget,Germany,Sensor X,Sensor Systems,SME,66,7700,0.048889,508200,24845.39,483354.61,3502.42,231159.72,252194.89,0.52176
2026-03-01,Budget,Germany,Sensor X,Sensor Systems,Distributor,212,7700,0.115858,1632400,189126.6,1443273.4,3502.42,742513.04,700760.36,0.485535
2026-03-01,Budget,Germany,Sensor X,Sensor Systems,Systems Integrator,107,7700,0.112177,823900,92422.63,731477.37,3502.42,374758.94,356718.43,0.487668
2026-03-01,Budget,Germany,Sensor Lite,Sensor Systems,Enterprise,148,3950,0.081658,584600,47737.27,536862.73,1636.19,242156.12,294706.61,0.548942
2026-03-01,Budget,Germany,Sensor Lite,Sensor Systems,SME,89,3950,0.043603,351550,15328.63,336221.37,1636.19,145620.91,190600.46,0.56689
2026-03-01,Budget,Germany,Sensor Lite,Sensor Systems,Distributor,256,3950,0.160381,1011200,162177.27,849022.73,1636.19,418864.64,430158.09,0.506651
2026-03-01,Budget,Germany,Sensor Lite,Sensor Systems,Systems Integrator,135,3950,0.090611,533250,48318.32,484931.68,1636.19,220885.65,264046.03,0.544502
2026-03-01,Budget,Germany,Service Kit,Accessories & Services,Enterprise,103,4900,0.050539,504700,25507.03,479192.97,1540.49,158670.47,320522.5,0.66888
2026-03-01,Budget,Germany,Service Kit,Accessories & Services,SME,59,4900,0.038232,289100,11052.87,278047.13,1540.49,90888.91,187158.22,0.673117
2026-03-01,Budget,Germany,Service Kit,Accessories & Services,Distributor,146,4900,0.140358,715400,100412.11,614987.89,1540.49,224911.54,390076.35,0.634283
2026-03-01,Budget,Germany,Service Kit,Accessories & Services,Systems Integrator,111,4900,0.095541,543900,51964.75,491935.25,1540.49,170994.39,320940.86,0.652405
2026-03-01,Budget,Germany,Connectivity Pack,Accessories & Services,Enterprise,130,2950,0.069875,383500,26797.06,356702.94,908.36,118086.8,238616.14,0.668949
2026-03-01,Budget,Germany,Connectivity Pack,Accessories & Services,SME,84,2950,0.038976,247800,9658.25,238141.75,908.36,76302.24,161839.51,0.679593
2026-03-01,Budget,Germany,Connectivity Pack,Accessories & Services,Distributor,186,2950,0.115595,548700,63426.98,485273.02,908.36,168954.96,316318.06,0.651835
2026-03-01,Budget,Germany,Connectivity Pack,Accessories & Services,Systems Integrator,100,2950,0.074972,295000,22116.74,272883.26,908.36,90836.0,182047.26,0.667125
2026-03-01,Budget,Netherlands,EdgeHub Pro,Control Systems,Enterprise,18,44100,0.083067,793800,65938.58,727861.42,24820.49,446768.82,281092.6,0.38619
2026-03-01,Budget,Netherlands,EdgeHub Pro,Control Systems,SME,13,44100,0.03507,573300,20105.63,553194.37,24820.49,322666.37,230528.0,0.416722
2026-03-01,Budget,Netherlands,EdgeHub Pro,Control Systems,Distributor,19,44100,0.145467,837900,121886.8,716013.2,24820.49,471589.31,244423.89,0.341368
2026-03-01,Budget,Netherlands,EdgeHub Pro,Control Systems,Systems Integrator,12,44100,0.086175,529200,45603.81,483596.19,24820.49,297845.88,185750.31,0.384102
2026-03-01,Budget,Netherlands,EdgeHub Core,Control Systems,Enterprise,32,29400,0.065181,940800,61322.28,879477.72,15798.92,505565.44,373912.28,0.425153
2026-03-01,Budget,Netherlands,EdgeHub Core,Control Systems,SME,22,29400,0.038107,646800,24647.61,622152.39,15798.92,347576.24,274576.15,0.441333
2026-03-01,Budget,Netherlands,EdgeHub Core,Control Systems,Distributor,34,29400,0.128198,999600,128146.72,871453.28,15798.92,537163.28,334290.0,0.383601
2026-03-01,Budget,Netherlands,EdgeHub Core,Control Systems,Systems Integrator,23,29400,0.091045,676200,61564.63,614635.37,15798.92,363375.16,251260.21,0.408796
2026-03-01,Budget,Netherlands,Control Mini,Control Systems,Enterprise,42,15200,0.077685,638400,49594.1,588805.9,7879.1,330922.2,257883.7,0.437977
2026-03-01,Budget,Netherlands,Control Mini,Control Systems,SME,30,15200,0.051762,456000,23603.47,432396.53,7879.1,236373.0,196023.53,0.453342
2026-03-01,Budget,Netherlands,Control Mini,Control Systems,Distributor,41,15200,0.150908,623200,94045.87,529154.13,7879.1,323043.1,206111.03,0.38951
2026-03-01,Budget,Netherlands,Control Mini,Control Systems,Systems Integrator,31,15200,0.094896,471200,44715.0,426485.0,7879.1,244252.1,182232.9,0.42729
2026-03-01,Budget,Netherlands,Sensor X Pro,Sensor Systems,Enterprise,54,12050,0.063843,650700,41542.64,609157.36,5588.49,301778.46,307378.9,0.504597
2026-03-01,Budget,Netherlands,Sensor X Pro,Sensor Systems,SME,43,12050,0.025949,518150,13445.47,504704.53,5588.49,240305.07,264399.46,0.52387
2026-03-01,Budget,Netherlands,Sensor X Pro,Sensor Systems,Distributor,54,12050,0.157331,650700,102375.28,548324.72,5588.49,301778.46,246546.26,0.449636
2026-03-01,Budget,Netherlands,Sensor X Pro,Sensor Systems,Systems Integrator,37,12050,0.123444,445850,55037.51,390812.49,5588.49,206774.13,184038.36,0.470912
2026-03-01,Budget,Netherlands,Sensor X,Sensor Systems,Enterprise,80,8000,0.060072,640000,38446.08,601553.92,3419.06,273524.8,328029.12,0.545303
2026-03-01,Budget,Netherlands,Sensor X,Sensor Systems,SME,54,8000,0.016711,432000,7219.15,424780.85,3419.06,184629.24,240151.61,0.565354
2026-03-01,Budget,Netherlands,Sensor X,Sensor Systems,Distributor,87,8000,0.141882,696000,98749.87,597250.13,3419.06,297458.22,299791.91,0.501954
2026-03-01,Budget,Netherlands,Sensor X,Sensor Systems,Systems Integrator,51,8000,0.093316,408000,38072.93,369927.07,3419.06,174372.06,195555.01,0.528631
2026-03-01,Budget,Netherlands,Sensor Lite,Sensor Systems,Enterprise,109,4050,0.053947,441450,23814.9,417635.1,1647.23,179548.07,238087.03,0.570084
2026-03-01,Budget,Netherlands,Sensor Lite,Sensor Systems,SME,72,4050,0.062893,291600,18339.6,273260.4,1647.23,118600.56,154659.84,0.56598
2026-03-01,Budget,Netherlands,Sensor Lite,Sensor Systems,Distributor,119,4050,0.119938,481950,57804.12,424145.88,1647.23,196020.37,228125.51,0.537847
2026-03-01,Budget,Netherlands,Sensor Lite,Sensor Systems,Systems Integrator,62,4050,0.103057,251100,25877.61,225222.39,1647.23,102128.26,123094.13,0.546545
2026-03-01,Budget,Netherlands,Service Kit,Accessories & Services,Enterprise,55,5050,0.072624,277750,20171.32,257578.68,1556.37,85600.35,171978.33,0.667673
2026-03-01,Budget,Netherlands,Service Kit,Accessories & Services,SME,41,5050,0.060972,207050,12624.25,194425.75,1556.37,63811.17,130614.58,0.671797
2026-03-01,Budget,Netherlands,Service Kit,Accessories & Services,Distributor,63,5050,0.152016,318150,48363.89,269786.11,1556.37,98051.31,171734.8,0.636559
2026-03-01,Budget,Netherlands,Service Kit,Accessories & Services,Systems Integrator,35,5050,0.085664,176750,15141.11,161608.89,1556.37,54472.95,107135.94,0.662933
2026-03-01,Budget,Netherlands,Connectivity Pack,Accessories & Services,Enterprise,89,3050,0.056511,271450,15339.91,256110.09,921.03,81971.67,174138.42,0.679936
2026-03-01,Budget,Netherlands,Connectivity Pack,Accessories & Services,SME,55,3050,0.021421,167750,3593.37,164156.63,921.03,50656.65,113499.98,0.691413
2026-03-01,Budget,Netherlands,Connectivity Pack,Accessories & Services,Distributor,84,3050,0.148043,256200,37928.62,218271.38,921.03,77366.52,140904.86,0.645549
2026-03-01,Budget,Netherlands,Connectivity Pack,Accessories & Services,Systems Integrator,51,3050,0.095012,155550,14779.12,140770.88,921.03,46972.53,93798.35,0.666319
2026-03-01,Budget,United Kingdom,EdgeHub Pro,Control Systems,Enterprise,29,46300,0.090097,1342700,120973.24,1221726.76,24373.04,706818.16,514908.6,0.42146
2026-03-01,Budget,United Kingdom,EdgeHub Pro,Control Systems,SME,19,46300,0.026972,879700,23727.27,855972.73,24373.04,463087.76,392884.97,0.458992
2026-03-01,Budget,United Kingdom,EdgeHub Pro,Control Systems,Distributor,25,46300,0.119831,1157500,138704.38,1018795.62,24373.04,609326.0,409469.62,0.401915
2026-03-01,Budget,United Kingdom,EdgeHub Pro,Control Systems,Systems Integrator,16,46300,0.115324,740800,85432.02,655367.98,24373.04,389968.64,265399.34,0.404962
2026-03-01,Budget,United Kingdom,EdgeHub Core,Control Systems,Enterprise,57,30850,0.067856,1758450,119321.38,1639128.62,15550.17,886359.69,752768.93,0.459249
2026-03-01,Budget,United Kingdom,EdgeHub Core,Control Systems,SME,31,30850,0.046691,956350,44652.94,911697.06,15550.17,482055.27,429641.79,0.471255
2026-03-01,Budget,United Kingdom,EdgeHub Core,Control Systems,Distributor,32,30850,0.141459,987200,139648.32,847551.68,15550.17,497605.44,349946.24,0.412891
2026-03-01,Budget,United Kingdom,EdgeHub Core,Control Systems,Systems Integrator,28,30850,0.116832,863800,100919.48,762880.52,15550.17,435404.76,327475.76,0.429262
2026-03-01,Budget,United Kingdom,Control Mini,Control Systems,Enterprise,54,15950,0.083906,861300,72268.24,789031.76,7824.22,422507.88,366523.88,0.464524
2026-03-01,Budget,United Kingdom,Control Mini,Control Systems,SME,36,15950,0.028147,574200,16162.01,558037.99,7824.22,281671.92,276366.07,0.495246
2026-03-01,Budget,United Kingdom,Control Mini,Control Systems,Distributor,48,15950,0.136567,765600,104555.7,661044.3,7824.22,375562.56,285481.74,0.431865
2026-03-01,Budget,United Kingdom,Control Mini,Control Systems,Systems Integrator,37,15950,0.103087,590150,60836.79,529313.21,7824.22,289496.14,239817.07,0.453072
2026-03-01,Budget,United Kingdom,Sensor X Pro,Sensor Systems,Enterprise,78,12650,0.082114,986700,81021.88,905678.12,5599.95,436796.1,468882.02,0.517714
2026-03-01,Budget,United Kingdom,Sensor X Pro,Sensor Systems,SME,49,12650,0.056034,619850,34732.67,585117.33,5599.95,274397.55,310719.78,0.531038
2026-03-01,Budget,United Kingdom,Sensor X Pro,Sensor Systems,Distributor,62,12650,0.141012,784300,110595.71,673704.29,5599.95,347196.9,326507.39,0.484645
2026-03-01,Budget,United Kingdom,Sensor X Pro,Sensor Systems,Systems Integrator,46,12650,0.097909,581900,56973.25,524926.75,5599.95,257597.7,267329.05,0.509269
2026-03-01,Budget,United Kingdom,Sensor X,Sensor Systems,Enterprise,109,8400,0.088463,915600,80996.72,834603.28,3439.01,374852.09,459751.19,0.550862
2026-03-01,Budget,United Kingdom,Sensor X,Sensor Systems,SME,61,8400,0.033557,512400,17194.61,495205.39,3439.01,209779.61,285425.78,0.576379
2026-03-01,Budget,United Kingdom,Sensor X,Sensor Systems,Distributor,88,8400,0.148605,739200,109848.82,629351.18,3439.01,302632.88,326718.3,0.519135
2026-03-01,Budget,United Kingdom,Sensor X,Sensor Systems,Systems Integrator,57,8400,0.095138,478800,45552.07,433247.93,3439.01,196023.57,237224.36,0.547549
2026-03-01,Budget,United Kingdom,Sensor Lite,Sensor Systems,Enterprise,123,4250,0.061028,522750,31902.39,490847.61,1671.74,205624.02,285223.59,0.581084
2026-03-01,Budget,United Kingdom,Sensor Lite,Sensor Systems,SME,79,4250,0.042185,335750,14163.61,321586.39,1671.74,132067.46,189518.93,0.589325
2026-03-01,Budget,United Kingdom,Sensor Lite,Sensor Systems,Distributor,98,4250,0.149846,416500,62410.86,354089.14,1671.74,163830.52,190258.62,0.537318
2026-03-01,Budget,United Kingdom,Sensor Lite,Sensor Systems,Systems Integrator,78,4250,0.110639,331500,36676.83,294823.17,1671.74,130395.72,164427.45,0.557715
2026-03-01,Budget,United Kingdom,Service Kit,Accessories & Services,Enterprise,91,5300,0.069936,482300,33730.13,448569.87,1552.52,141279.32,307290.55,0.685045
2026-03-01,Budget,United Kingdom,Service Kit,Accessories & Services,SME,49,5300,0.047073,259700,12224.86,247475.14,1552.52,76073.48,171401.66,0.692602
2026-03-01,Budget,United Kingdom,Service Kit,Accessories & Services,Distributor,72,5300,0.170123,381600,64918.94,316681.06,1552.52,111781.44,204899.62,0.647022
2026-03-01,Budget,United Kingdom,Service Kit,Accessories & Services,Systems Integrator,56,5300,0.107534,296800,31916.09,264883.91,1552.52,86941.12,177942.79,0.671777
2026-03-01,Budget,United Kingdom,Connectivity Pack,Accessories & Services,Enterprise,108,3200,0.056956,345600,19683.99,325916.01,915.85,98911.8,227004.21,0.696511
2026-03-01,Budget,United Kingdom,Connectivity Pack,Accessories & Services,SME,59,3200,0.028529,188800,5386.28,183413.72,915.85,54035.15,129378.57,0.705392
