date,scenario,cost_centre,account,amount,headcount,average_employee_cost,seasonality_profile
2025-02-01,Actual,Sales,Travel,534913.24,0,0.0,travel
2025-02-01,Actual,Operations,Travel,145757.95,0,0.0,travel
2025-02-01,Actual,Corporate,Travel,102072.56,0,0.0,travel
2025-02-01,Actual,Corporate,Facilities,1255550.85,0,0.0,flat
2025-02-01,Actual,Finance,Professional Services,230745.27,0,0.0,year_end
2025-02-01,Actual,People,Professional Services,184381.98,0,0.0,flat
2025-02-01,Actual,Corporate,Professional Services,332159.65,0,0.0,year_end
2025-02-01,Actual,Product & R&D,R&D,1401997.96,0,0.0,project
2025-02-01,Actual,Sales,Other OPEX,175540.03,0,0.0,flat
2025-02-01,Actual,Operations,Other OPEX,167969.17,0,0.0,flat
2025-02-01,Actual,Product & R&D,Other OPEX,142638.66,0,0.0,flat
2025-02-01,Actual,Finance,Other OPEX,85461.5,0,0.0,flat
2025-02-01,Actual,People,Other OPEX,76920.56,0,0.0,flat
2025-02-01,Actual,Technology,Other OPEX,106264.89,0,0.0,flat
2025-02-01,Actual,Corporate,Other OPEX,122064.43,0,0.0,flat
2025-03-01,Actual,Sales,Payroll,4556032.74,46,99044.19,payroll
2025-03-01,Actual,Operations,Payroll,3230313.84,36,89730.94,payroll
2025-03-01,Actual,Product & R&D,Payroll,5658707.04,51,110955.04,payroll
2025-03-01,Actual,Finance,Payroll,1058267.3,10,105826.73,payroll
2025-03-01,Actual,People,Payroll,692080.06,7,98868.58,payroll
2025-03-01,Actual,Technology,Payroll,1807064.47,17,106297.91,payroll
2025-03-01,Actual,Corporate,Payroll,1050953.36,8,131369.17,payroll
2025-03-01,Actual,Operations,Contractors,550270.27,0,0.0,flat
2025-03-01,Actual,Product & R&D,Contractors,1808729.39,0,0.0,project
2025-03-01,Actual,Technology,Contractors,606137.53,0,0.0,project
2025-03-01,Actual,Sales,Marketing,2881740.0,0,0.0,commercial
2025-03-01,Actual,Technology,Software,950303.5,0,0.0,flat
2025-03-01,Actual,Product & R&D,Software,318810.22,0,0.0,flat
2025-03-01,Actual,Finance,Software,161814.33,0,0.0,flat
2025-03-01,Actual,Sales,Travel,615240.24,0,0.0,travel
2025-03-01,Actual,Operations,Travel,162292.9,0,0.0,travel
2025-03-01,Actual,Corporate,Travel,108578.5,0,0.0,travel
2025-03-01,Actual,Corporate,Facilities,1345251.43,0,0.0,flat
2025-03-01,Actual,Finance,Professional Services,247466.75,0,0.0,year_end
2025-03-01,Actual,People,Professional Services,191630.69,0,0.0,flat
2025-03-01,Actual,Corporate,Professional Services,358618.79,0,0.0,year_end
2025-03-01,Actual,Product & R&D,R&D,1573712.52,0,0.0,project
2025-03-01,Actual,Sales,Other OPEX,195487.62,0,0.0,flat
2025-03-01,Actual,Operations,Other OPEX,172327.21,0,0.0,flat
2025-03-01,Actual,Product & R&D,Other OPEX,150519.83,0,0.0,flat
2025-03-01,Actual,Finance,Other OPEX,79676.48,0,0.0,flat
2025-03-01,Actual,People,Other OPEX,73657.58,0,0.0,flat
2025-03-01,Actual,Technology,Other OPEX,99983.7,0,0.0,flat
2025-03-01,Actual,Corporate,Other OPEX,127342.3,0,0.0,flat
2025-04-01,Actual,Sales,Payroll,4590290.78,46,99788.93,payroll
2025-04-01,Actual,Operations,Payroll,3243220.92,36,90089.47,payroll
2025-04-01,Actual,Product & R&D,Payroll,5722490.8,52,110047.9,payroll
2025-04-01,Actual,Finance,Payroll,1173603.97,11,106691.27,payroll
2025-04-01,Actual,People,Payroll,798698.08,8,99837.26,payroll
2025-04-01,Actual,Technology,Payroll,1804095.59,17,106123.27,payroll
2025-04-01,Actual,Corporate,Payroll,1053966.4,8,131745.8,payroll
2025-04-01,Actual,Operations,Contractors,529546.83,0,0.0,flat
2025-04-01,Actual,Product & R&D,Contractors,1809009.74,0,0.0,project
2025-04-01,Actual,Technology,Contractors,683230.44,0,0.0,project
2025-04-01,Actual,Sales,Marketing,3000653.09,0,0.0,commercial
2025-04-01,Actual,Technology,Software,1008160.08,0,0.0,flat
2025-04-01,Actual,Product & R&D,Software,335583.81,0,0.0,flat
2025-04-01,Actual,Finance,Software,151503.94,0,0.0,flat
2025-04-01,Actual,Sales,Travel,628276.75,0,0.0,travel
2025-04-01,Actual,Operations,Travel,168231.52,0,0.0,travel
2025-04-01,Actual,Corporate,Travel,108617.59,0,0.0,travel
2025-04-01,Actual,Corporate,Facilities,1309905.93,0,0.0,flat
2025-04-01,Actual,Finance,Professional Services,236502.43,0,0.0,year_end
2025-04-01,Actual,People,Professional Services,188144.15,0,0.0,flat
2025-04-01,Actual,Corporate,Professional Services,338633.38,0,0.0,year_end
2025-04-01,Actual,Product & R&D,R&D,1635351.95,0,0.0,project
2025-04-01,Actual,Sales,Other OPEX,209347.61,0,0.0,flat
2025-04-01,Actual,Operations,Other OPEX,166183.1,0,0.0,flat
2025-04-01,Actual,Product & R&D,Other OPEX,154575.65,0,0.0,flat
2025-04-01,Actual,Finance,Other OPEX,86952.82,0,0.0,flat
2025-04-01,Actual,People,Other OPEX,71338.33,0,0.0,flat
2025-04-01,Actual,Technology,Other OPEX,109711.43,0,0.0,flat
2025-04-01,Actual,Corporate,Other OPEX,124582.25,0,0.0,flat
2025-05-01,Actual,Sales,Payroll,4709113.3,47,100193.9,payroll
2025-05-01,Actual,Operations,Payroll,3264086.88,36,90669.08,payroll
2025-05-01,Actual,Product & R&D,Payroll,5830511.96,52,112125.23,payroll
2025-05-01,Actual,Finance,Payroll,1168240.59,11,106203.69,payroll
2025-05-01,Actual,People,Payroll,810642.24,8,101330.28,payroll
2025-05-01,Actual,Technology,Payroll,1809523.35,17,106442.55,payroll
2025-05-01,Actual,Corporate,Payroll,1062633.68,8,132829.21,payroll
2025-05-01,Actual,Operations,Contractors,511042.21,0,0.0,flat
2025-05-01,Actual,Product & R&D,Contractors,1888019.64,0,0.0,project
2025-05-01,Actual,Technology,Contractors,669595.46,0,0.0,project
2025-05-01,Actual,Sales,Marketing,3103602.13,0,0.0,commercial
2025-05-01,Actual,Technology,Software,1050859.82,0,0.0,flat
2025-05-01,Actual,Product & R&D,Software,317300.16,0,0.0,flat
2025-05-01,Actual,Finance,Software,149251.84,0,0.0,flat
2025-05-01,Actual,Sales,Travel,633173.65,0,0.0,travel
2025-05-01,Actual,Operations,Travel,164202.09,0,0.0,travel
2025-05-01,Actual,Corporate,Travel,111654.56,0,0.0,travel
2025-05-01,Actual,Corporate,Facilities,1397764.85,0,0.0,flat
2025-05-01,Actual,Finance,Professional Services,263124.25,0,0.0,year_end
2025-05-01,Actual,People,Professional Services,191167.25,0,0.0,flat
2025-05-01,Actual,Corporate,Professional Services,359879.05,0,0.0,year_end
2025-05-01,Actual,Product & R&D,R&D,1668394.63,0,0.0,project
2025-05-01,Actual,Sales,Other OPEX,187995.8,0,0.0,flat
2025-05-01,Actual,Operations,Other OPEX,174371.96,0,0.0,flat
2025-05-01,Actual,Product & R&D,Other OPEX,157180.02,0,0.0,flat
2025-05-01,Actual,Finance,Other OPEX,85684.21,0,0.0,flat
2025-05-01,Actual,People,Other OPEX,70727.08,0,0.0,flat
2025-05-01,Actual,Technology,Other OPEX,101366.93,0,0.0,flat
2025-05-01,Actual,Corporate,Other OPEX,120216.07,0,0.0,flat
2025-06-01,Actual,Sales,Payroll,4775896.07,47,101614.81,payroll
2025-06-01,Actual,Operations,Payroll,3267372.96,36,90760.36,payroll
2025-06-01,Actual,Product & R&D,Payroll,5919618.76,53,111690.92,payroll
2025-06-01,Actual,Finance,Payroll,1157194.72,11,105199.52,payroll
2025-06-01,Actual,People,Payroll,810724.08,8,101340.51,payroll
2025-06-01,Actual,Technology,Payroll,1812774.09,17,106633.77,payroll
2025-06-01,Actual,Corporate,Payroll,1064190.32,8,133023.79,payroll
2025-06-01,Actual,Operations,Contractors,528110.44,0,0.0,flat
2025-06-01,Actual,Product & R&D,Contractors,1906144.62,0,0.0,project
2025-06-01,Actual,Technology,Contractors,774608.13,0,0.0,project
2025-06-01,Actual,Sales,Marketing,2818472.97,0,0.0,commercial
2025-06-01,Actual,Technology,Software,1092088.89,0,0.0,flat
2025-06-01,Actual,Product & R&D,Software,361905.65,0,0.0,flat
2025-06-01,Actual,Finance,Software,147859.0,0,0.0,flat
2025-06-01,Actual,Sales,Travel,601738.27,0,0.0,travel
2025-06-01,Actual,Operations,Travel,162345.04,0,0.0,travel
2025-06-01,Actual,Corporate,Travel,114685.65,0,0.0,travel
2025-06-01,Actual,Corporate,Facilities,1234503.3,0,0.0,flat
2025-06-01,Actual,Finance,Professional Services,259344.47,0,0.0,year_end
2025-06-01,Actual,People,Professional Services,201188.1,0,0.0,flat
2025-06-01,Actual,Corporate,Professional Services,381531.3,0,0.0,year_end
2025-06-01,Actual,Product & R&D,R&D,1748322.61,0,0.0,project
2025-06-01,Actual,Sales,Other OPEX,192939.61,0,0.0,flat
2025-06-01,Actual,Operations,Other OPEX,155382.89,0,0.0,flat
2025-06-01,Actual,Product & R&D,Other OPEX,151748.2,0,0.0,flat
2025-06-01,Actual,Finance,Other OPEX,78738.69,0,0.0,flat
2025-06-01,Actual,People,Other OPEX,77050.78,0,0.0,flat
2025-06-01,Actual,Technology,Other OPEX,100372.14,0,0.0,flat
2025-06-01,Actual,Corporate,Other OPEX,121893.76,0,0.0,flat
2025-07-01,Actual,Sales,Payroll,4732185.13,47,100684.79,payroll
2025-07-01,Actual,Operations,Payroll,3348981.37,37,90513.01,payroll
2025-07-01,Actual,Product & R&D,Payroll,5915891.27,53,111620.59,payroll
2025-07-01,Actual,Finance,Payroll,1178907.29,11,107173.39,payroll
2025-07-01,Actual,People,Payroll,813574.56,8,101696.82,payroll
2025-07-01,Actual,Technology,Payroll,1819617.27,17,107036.31,payroll
2025-07-01,Actual,Corporate,Payroll,1069686.48,8,133710.81,payroll
2025-07-01,Actual,Operations,Contractors,522245.88,0,0.0,flat
2025-07-01,Actual,Product & R&D,Contractors,1626928.89,0,0.0,project
2025-07-01,Actual,Technology,Contractors,578880.08,0,0.0,project
2025-07-01,Actual,Sales,Marketing,1764933.55,0,0.0,commercial
2025-07-01,Actual,Technology,Software,1025652.92,0,0.0,flat
2025-07-01,Actual,Product & R&D,Software,324881.69,0,0.0,flat
2025-07-01,Actual,Finance,Software,160759.58,0,0.0,flat
2025-07-01,Actual,Sales,Travel,327557.0,0,0.0,travel
2025-07-01,Actual,Operations,Travel,84826.48,0,0.0,travel
2025-07-01,Actual,Corporate,Travel,58466.34,0,0.0,travel
2025-07-01,Actual,Corporate,Facilities,1256078.05,0,0.0,flat
2025-07-01,Actual,Finance,Professional Services,232657.17,0,0.0,year_end
2025-07-01,Actual,People,Professional Services,183494.38,0,0.0,flat
2025-07-01,Actual,Corporate,Professional Services,321892.58,0,0.0,year_end
2025-07-01,Actual,Product & R&D,R&D,1409678.77,0,0.0,project
2025-07-01,Actual,Sales,Other OPEX,190774.64,0,0.0,flat
2025-07-01,Actual,Operations,Other OPEX,172215.92,0,0.0,flat
2025-07-01,Actual,Product & R&D,Other OPEX,139542.39,0,0.0,flat
2025-07-01,Actual,Finance,Other OPEX,83012.8,0,0.0,flat
2025-07-01,Actual,People,Other OPEX,74074.62,0,0.0,flat
2025-07-01,Actual,Technology,Other OPEX,103269.5,0,0.0,flat
2025-07-01,Actual,Corporate,Other OPEX,121541.02,0,0.0,flat
2025-08-01,Actual,Sales,Payroll,4806243.5,47,102260.5,payroll
2025-08-01,Actual,Operations,Payroll,3390851.31,37,91644.63,payroll
2025-08-01,Actual,Product & R&D,Payroll,6011588.6,53,113426.2,payroll
2025-08-01,Actual,Finance,Payroll,1183213.35,11,107564.85,payroll
2025-08-01,Actual,People,Payroll,808784.48,8,101098.06,payroll
2025-08-01,Actual,Technology,Payroll,1829898.87,17,107641.11,payroll
2025-08-01,Actual,Corporate,Payroll,1073768.32,8,134221.04,payroll
2025-08-01,Actual,Operations,Contractors,553272.84,0,0.0,flat
2025-08-01,Actual,Product & R&D,Contractors,1724955.37,0,0.0,project
2025-08-01,Actual,Technology,Contractors,646709.33,0,0.0,project
2025-08-01,Actual,Sales,Marketing,2303495.68,0,0.0,commercial
2025-08-01,Actual,Technology,Software,951919.92,0,0.0,flat
2025-08-01,Actual,Product & R&D,Software,320806.62,0,0.0,flat
2025-08-01,Actual,Finance,Software,153472.59,0,0.0,flat
2025-08-01,Actual,Sales,Travel,357503.87,0,0.0,travel
2025-08-01,Actual,Operations,Travel,108210.92,0,0.0,travel
2025-08-01,Actual,Corporate,Travel,74999.28,0,0.0,travel
2025-08-01,Actual,Corporate,Facilities,1304690.79,0,0.0,flat
2025-08-01,Actual,Finance,Professional Services,228636.49,0,0.0,year_end
2025-08-01,Actual,People,Professional Services,192503.37,0,0.0,flat
2025-08-01,Actual,Corporate,Professional Services,335895.35,0,0.0,year_end
2025-08-01,Actual,Product & R&D,R&D,1527680.21,0,0.0,project
2025-08-01,Actual,Sales,Other OPEX,193040.07,0,0.0,flat
2025-08-01,Actual,Operations,Other OPEX,164888.83,0,0.0,flat
2025-08-01,Actual,Product & R&D,Other OPEX,155393.95,0,0.0,flat
2025-08-01,Actual,Finance,Other OPEX,82695.82,0,0.0,flat
2025-08-01,Actual,People,Other OPEX,71328.97,0,0.0,flat
2025-08-01,Actual,Technology,Other OPEX,107595.47,0,0.0,flat
2025-08-01,Actual,Corporate,Other OPEX,125076.06,0,0.0,flat
2025-09-01,Actual,Sales,Payroll,4881572.64,48,101699.43,payroll
2025-09-01,Actual,Operations,Payroll,3370683.35,37,91099.55,payroll
2025-09-01,Actual,Product & R&D,Payroll,6098482.44,54,112934.86,payroll
2025-09-01,Actual,Finance,Payroll,1178055.89,11,107095.99,payroll
2025-09-01,Actual,People,Payroll,818885.28,8,102360.66,payroll
2025-09-01,Actual,Technology,Payroll,1820998.18,17,107117.54,payroll
2025-09-01,Actual,Corporate,Payroll,1064646.0,8,133080.75,payroll
2025-09-01,Actual,Operations,Contractors,534202.19,0,0.0,flat
2025-09-01,Actual,Product & R&D,Contractors,1987005.36,0,0.0,project
2025-09-01,Actual,Technology,Contractors,691170.27,0,0.0,project
2025-09-01,Actual,Sales,Marketing,2891082.13,0,0.0,commercial
2025-09-01,Actual,Technology,Software,1087170.07,0,0.0,flat
2025-09-01,Actual,Product & R&D,Software,346943.71,0,0.0,flat
2025-09-01,Actual,Finance,Software,158265.46,0,0.0,flat
2025-09-01,Actual,Sales,Travel,698642.54,0,0.0,travel
2025-09-01,Actual,Operations,Travel,184084.32,0,0.0,travel
2025-09-01,Actual,Corporate,Travel,123037.55,0,0.0,travel
2025-09-01,Actual,Corporate,Facilities,1260867.74,0,0.0,flat
2025-09-01,Actual,Finance,Professional Services,258851.84,0,0.0,year_end
2025-09-01,Actual,People,Professional Services,201978.88,0,0.0,flat
2025-09-01,Actual,Corporate,Professional Services,377568.63,0,0.0,year_end
2025-09-01,Actual,Product & R&D,R&D,1692908.45,0,0.0,project
2025-09-01,Actual,Sales,Other OPEX,195321.95,0,0.0,flat
2025-09-01,Actual,Operations,Other OPEX,179492.46,0,0.0,flat
2025-09-01,Actual,Product & R&D,Other OPEX,145175.61,0,0.0,flat
2025-09-01,Actual,Finance,Other OPEX,79900.67,0,0.0,flat
2025-09-01,Actual,People,Other OPEX,74427.98,0,0.0,flat
2025-09-01,Actual,Technology,Other OPEX,109091.93,0,0.0,flat
2025-09-01,Actual,Corporate,Other OPEX,127254.74,0,0.0,flat
2025-10-01,Actual,Sales,Payroll,4911748.32,48,102328.09,payroll
2025-10-01,Actual,Operations,Payroll,3402288.38,37,91953.74,payroll
2025-10-01,Actual,Product & R&D,Payroll,6075820.26,54,112515.19,payroll
2025-10-01,Actual,Finance,Payroll,1175735.88,11,106885.08,payroll
2025-10-01,Actual,People,Payroll,821275.92,8,102659.49,payroll
2025-10-01,Actual,Technology,Payroll,1862329.6,17,109548.8,payroll
2025-10-01,Actual,Corporate,Payroll,1075508.16,8,134438.52,payroll
2025-10-01,Actual,Operations,Contractors,550220.09,0,0.0,flat
2025-10-01,Actual,Product & R&D,Contractors,1896717.38,0,0.0,project
2025-10-01,Actual,Technology,Contractors,749646.77,0,0.0,project
2025-10-01,Actual,Sales,Marketing,3343924.58,0,0.0,commercial
2025-10-01,Actual,Technology,Software,943497.69,0,0.0,flat
2025-10-01,Actual,Product & R&D,Software,321679.68,0,0.0,flat
2025-10-01,Actual,Finance,Software,161863.37,0,0.0,flat
2025-10-01,Actual,Sales,Travel,699450.04,0,0.0,travel
2025-10-01,Actual,Operations,Travel,183069.85,0,0.0,travel
2025-10-01,Actual,Corporate,Travel,119201.33,0,0.0,travel
2025-10-01,Actual,Corporate,Facilities,1309183.17,0,0.0,flat
2025-10-01,Actual,Finance,Professional Services,286891.72,0,0.0,year_end
2025-10-01,Actual,People,Professional Services,198851.01,0,0.0,flat
2025-10-01,Actual,Corporate,Professional Services,424522.49,0,0.0,year_end
2025-10-01,Actual,Product & R&D,R&D,1789095.85,0,0.0,project
2025-10-01,Actual,Sales,Other OPEX,187652.34,0,0.0,flat
2025-10-01,Actual,Operations,Other OPEX,171389.88,0,0.0,flat
2025-10-01,Actual,Product & R&D,Other OPEX,154283.4,0,0.0,flat
2025-10-01,Actual,Finance,Other OPEX,82880.95,0,0.0,flat
2025-10-01,Actual,People,Other OPEX,73510.59,0,0.0,flat
2025-10-01,Actual,Technology,Other OPEX,109120.2,0,0.0,flat
2025-10-01,Actual,Corporate,Other OPEX,128733.57,0,0.0,flat
2025-11-01,Actual,Sales,Payroll,4957399.2,48,103279.15,payroll
2025-11-01,Actual,Operations,Payroll,3365835.61,37,90968.53,payroll
2025-11-01,Actual,Product & R&D,Payroll,6256994.15,55,113763.53,payroll
2025-11-01,Actual,Finance,Payroll,1186540.41,11,107867.31,payroll
2025-11-01,Actual,People,Payroll,820556.08,8,102569.51,payroll
2025-11-01,Actual,Technology,Payroll,1932170.58,18,107342.81,payroll
2025-11-01,Actual,Corporate,Payroll,1083569.92,8,135446.24,payroll
2025-11-01,Actual,Operations,Contractors,512554.03,0,0.0,flat
2025-11-01,Actual,Product & R&D,Contractors,1895889.14,0,0.0,project
2025-11-01,Actual,Technology,Contractors,678523.07,0,0.0,project
2025-11-01,Actual,Sales,Marketing,3284833.61,0,0.0,commercial
2025-11-01,Actual,Technology,Software,1057392.52,0,0.0,flat
2025-11-01,Actual,Product & R&D,Software,335437.98,0,0.0,flat
2025-11-01,Actual,Finance,Software,162888.34,0,0.0,flat
2025-11-01,Actual,Sales,Travel,690611.06,0,0.0,travel
2025-11-01,Actual,Operations,Travel,177963.42,0,0.0,travel
2025-11-01,Actual,Corporate,Travel,114114.92,0,0.0,travel
2025-11-01,Actual,Corporate,Facilities,1442280.55,0,0.0,flat
2025-11-01,Actual,Finance,Professional Services,318166.79,0,0.0,year_end
2025-11-01,Actual,People,Professional Services,186149.23,0,0.0,flat
2025-11-01,Actual,Corporate,Professional Services,454213.36,0,0.0,year_end
2025-11-01,Actual,Product & R&D,R&D,1721561.15,0,0.0,project
2025-11-01,Actual,Sales,Other OPEX,189032.3,0,0.0,flat
2025-11-01,Actual,Operations,Other OPEX,162059.26,0,0.0,flat
2025-11-01,Actual,Product & R&D,Other OPEX,153211.87,0,0.0,flat
2025-11-01,Actual,Finance,Other OPEX,85453.92,0,0.0,flat
2025-11-01,Actual,People,Other OPEX,72824.28,0,0.0,flat
2025-11-01,Actual,Technology,Other OPEX,107553.38,0,0.0,flat
2025-11-01,Actual,Corporate,Other OPEX,127025.86,0,0.0,flat
2025-12-01,Actual,Sales,Payroll,5062078.28,49,103307.72,payroll
2025-12-01,Actual,Operations,Payroll,3449581.78,37,93231.94,payroll
2025-12-01,Actual,Product & R&D,Payroll,6243689.1,55,113521.62,payroll
2025-12-01,Actual,Finance,Payroll,1190766.5,11,108251.5,payroll
2025-12-01,Actual,People,Payroll,831063.76,8,103882.97,payroll
2025-12-01,Actual,Technology,Payroll,1950782.58,18,108376.81,payroll
2025-12-01,Actual,Corporate,Payroll,1083121.28,8,135390.16,payroll
2025-12-01,Actual,Operations,Contractors,521476.52,0,0.0,flat
2025-12-01,Actual,Product & R&D,Contractors,1594549.49,0,0.0,project
2025-12-01,Actual,Technology,Contractors,583166.78,0,0.0,project
2025-12-01,Actual,Sales,Marketing,3061428.58,0,0.0,commercial
2025-12-01,Actual,Technology,Software,1031463.05,0,0.0,flat
2025-12-01,Actual,Product & R&D,Software,347300.08,0,0.0,flat
2025-12-01,Actual,Finance,Software,162884.72,0,0.0,flat
2025-12-01,Actual,Sales,Travel,419005.29,0,0.0,travel
2025-12-01,Actual,Operations,Travel,121367.25,0,0.0,travel
2025-12-01,Actual,Corporate,Travel,78544.07,0,0.0,travel
2025-12-01,Actual,Corporate,Facilities,1319785.41,0,0.0,flat
2025-12-01,Actual,Finance,Professional Services,365103.71,0,0.0,year_end
2025-12-01,Actual,People,Professional Services,194082.27,0,0.0,flat
2025-12-01,Actual,Corporate,Professional Services,510632.94,0,0.0,year_end
2025-12-01,Actual,Product & R&D,R&D,1423764.28,0,0.0,project
2025-12-01,Actual,Sales,Other OPEX,199257.91,0,0.0,flat
2025-12-01,Actual,Operations,Other OPEX,157984.98,0,0.0,flat
2025-12-01,Actual,Product & R&D,Other OPEX,154298.12,0,0.0,flat
2025-12-01,Actual,Finance,Other OPEX,81121.84,0,0.0,flat
2025-12-01,Actual,People,Other OPEX,76307.09,0,0.0,flat
2025-12-01,Actual,Technology,Other OPEX,108267.04,0,0.0,flat
2025-12-01,Actual,Corporate,Other OPEX,127211.71,0,0.0,flat
2026-01-01,Actual,Sales,Payroll,5070510.2,49,103479.8,payroll
2026-01-01,Actual,Operations,Payroll,3407975.65,37,92107.45,payroll
2026-01-01,Actual,Product & R&D,Payroll,6420434.16,56,114650.61,payroll
2026-01-01,Actual,Finance,Payroll,1198076.55,11,108916.05,payroll
2026-01-01,Actual,People,Payroll,833380.88,8,104172.61,payroll
2026-01-01,Actual,Technology,Payroll,1975849.74,18,109769.43,payroll
2026-01-01,Actual,Corporate,Payroll,1096874.0,8,137109.25,payroll
2026-01-01,Actual,Operations,Contractors,523831.64,0,0.0,flat
2026-01-01,Actual,Product & R&D,Contractors,1581898.47,0,0.0,project
2026-01-01,Actual,Technology,Contractors,616842.21,0,0.0,project
2026-01-01,Actual,Sales,Marketing,2577740.32,0,0.0,commercial
2026-01-01,Actual,Technology,Software,1019144.87,0,0.0,flat
2026-01-01,Actual,Product & R&D,Software,359132.19,0,0.0,flat
2026-01-01,Actual,Finance,Software,169223.58,0,0.0,flat
2026-01-01,Actual,Sales,Travel,522034.64,0,0.0,travel
2026-01-01,Actual,Operations,Travel,140925.13,0,0.0,travel
2026-01-01,Actual,Corporate,Travel,91116.72,0,0.0,travel
2026-01-01,Actual,Corporate,Facilities,1369421.41,0,0.0,flat
2026-01-01,Actual,Finance,Professional Services,255446.88,0,0.0,year_end
2026-01-01,Actual,People,Professional Services,176456.2,0,0.0,flat
2026-01-01,Actual,Corporate,Professional Services,359908.36,0,0.0,year_end
2026-01-01,Actual,Product & R&D,R&D,1519771.68,0,0.0,project
2026-01-01,Actual,Sales,Other OPEX,206202.06,0,0.0,flat
2026-01-01,Actual,Operations,Other OPEX,179273.56,0,0.0,flat
2026-01-01,Actual,Product & R&D,Other OPEX,150208.17,0,0.0,flat
2026-01-01,Actual,Finance,Other OPEX,85355.26,0,0.0,flat
2026-01-01,Actual,People,Other OPEX,74787.81,0,0.0,flat
2026-01-01,Actual,Technology,Other OPEX,115104.75,0,0.0,flat
2026-01-01,Actual,Corporate,Other OPEX,125229.62,0,0.0,flat
2026-02-01,Actual,Sales,Payroll,5080493.95,49,103683.55,payroll
2026-02-01,Actual,Operations,Payroll,3538889.46,38,93128.67,payroll
2026-02-01,Actual,Product & R&D,Payroll,6431706.96,56,114851.91,payroll
2026-02-01,Actual,Finance,Payroll,1197651.51,11,108877.41,payroll
2026-02-01,Actual,People,Payroll,822808.32,8,102851.04,payroll
2026-02-01,Actual,Technology,Payroll,1952856.36,18,108492.02,payroll
2026-02-01,Actual,Corporate,Payroll,1236861.63,9,137429.07,payroll
2026-02-01,Actual,Operations,Contractors,570544.18,0,0.0,flat
2026-02-01,Actual,Product & R&D,Contractors,1744168.77,0,0.0,project
2026-02-01,Actual,Technology,Contractors,644720.08,0,0.0,project
2026-02-01,Actual,Sales,Marketing,2678976.43,0,0.0,commercial
2026-02-01,Actual,Technology,Software,1070246.23,0,0.0,flat
2026-02-01,Actual,Product & R&D,Software,353199.25,0,0.0,flat
2026-02-01,Actual,Finance,Software,154658.97,0,0.0,flat
2026-02-01,Actual,Sales,Travel,578190.01,0,0.0,travel
2026-02-01,Actual,Operations,Travel,145845.54,0,0.0,travel
2026-02-01,Actual,Corporate,Travel,103382.45,0,0.0,travel
2026-02-01,Actual,Corporate,Facilities,1379348.93,0,0.0,flat
2026-02-01,Actual,Finance,Professional Services,252403.74,0,0.0,year_end
2026-02-01,Actual,People,Professional Services,191875.96,0,0.0,flat
2026-02-01,Actual,Corporate,Professional Services,350603.23,0,0.0,year_end
2026-02-01,Actual,Product & R&D,R&D,1599449.2,0,0.0,project
2026-02-01,Actual,Sales,Other OPEX,205583.04,0,0.0,flat
2026-02-01,Actual,Operations,Other OPEX,168526.4,0,0.0,flat
2026-02-01,Actual,Product & R&D,Other OPEX,148714.41,0,0.0,flat
2026-02-01,Actual,Finance,Other OPEX,83372.56,0,0.0,flat
2026-02-01,Actual,People,Other OPEX,77389.54,0,0.0,flat
2026-02-01,Actual,Technology,Other OPEX,117522.92,0,0.0,flat
2026-02-01,Actual,Corporate,Other OPEX,122546.7,0,0.0,flat
2026-03-01,Actual,Sales,Payroll,5216940.0,50,104338.8,payroll
2026-03-01,Actual,Operations,Payroll,3549153.26,38,93398.77,payroll
2026-03-01,Actual,Product & R&D,Payroll,6587707.17,57,115573.81,payroll
2026-03-01,Actual,Finance,Payroll,1213595.57,11,110326.87,payroll
2026-03-01,Actual,People,Payroll,836178.56,8,104522.32,payroll
2026-03-01,Actual,Technology,Payroll,1983594.6,18,110199.7,payroll
2026-03-01,Actual,Corporate,Payroll,1239207.39,9,137689.71,payroll
2026-03-01,Actual,Operations,Contractors,493893.16,0,0.0,flat
2026-03-01,Actual,Product & R&D,Contractors,1810005.18,0,0.0,project
2026-03-01,Actual,Technology,Contractors,721832.32,0,0.0,project
2026-03-01,Actual,Sales,Marketing,3433172.43,0,0.0,commercial
2026-03-01,Actual,Technology,Software,1079101.17,0,0.0,flat
2026-03-01,Actual,Product & R&D,Software,371697.31,0,0.0,flat
2026-03-01,Actual,Finance,Software,162588.3,0,0.0,flat
2026-03-01,Actual,Sales,Travel,678570.82,0,0.0,travel
2026-03-01,Actual,Operations,Travel,168498.83,0,0.0,travel
2026-03-01,Actual,Corporate,Travel,116459.14,0,0.0,travel
2026-03-01,Actual,Corporate,Facilities,1275531.1,0,0.0,flat
2026-03-01,Actual,Finance,Professional Services,291049.79,0,0.0,year_end
2026-03-01,Actual,People,Professional Services,194800.87,0,0.0,flat
2026-03-01,Actual,Corporate,Professional Services,382278.31,0,0.0,year_end
2026-03-01,Actual,Product & R&D,R&D,1700973.19,0,0.0,project
2026-03-01,Actual,Sales,Other OPEX,188593.43,0,0.0,flat
2026-03-01,Actual,Operations,Other OPEX,177649.96,0,0.0,flat
2026-03-01,Actual,Product & R&D,Other OPEX,149620.04,0,0.0,flat
2026-03-01,Actual,Finance,Other OPEX,86680.75,0,0.0,flat
2026-03-01,Actual,People,Other OPEX,75799.2,0,0.0,flat
2026-03-01,Actual,Technology,Other OPEX,119313.97,0,0.0,flat
2026-03-01,Actual,Corporate,Other OPEX,124370.08,0,0.0,flat
