date,scenario,country,product,product_family,segment,units,list_price,discount_rate,gross_sales,discount_value,net_revenue,unit_cost,cogs,gross_profit,gross_margin_pct
2024-03-01,Actual,Denmark,Sensor X Pro,Sensor Systems,Systems Integrator,23,11800,0.101223,271400,27471.92,243928.08,5229.81,120285.63,123642.45,0.506881
2024-03-01,Actual,Denmark,Sensor X,Sensor Systems,Enterprise,59,7800,0.063548,460200,29244.79,430955.21,3188.96,188148.64,242806.57,0.563415
2024-03-01,Actual,Denmark,Sensor X,Sensor Systems,SME,44,7800,0.028532,343200,9792.18,333407.82,3188.96,140314.24,193093.58,0.579151
2024-03-01,Actual,Denmark,Sensor X,Sensor Systems,Distributor,40,7800,0.125099,312000,39030.89,272969.11,3188.96,127558.4,145410.71,0.5327
2024-03-01,Actual,Denmark,Sensor X,Sensor Systems,Systems Integrator,31,7800,0.101316,241800,24498.21,217301.79,3188.96,98857.76,118444.03,0.545067
2024-03-01,Actual,Denmark,Sensor Lite,Sensor Systems,Enterprise,78,4000,0.087664,312000,27351.17,284648.83,1604.65,125162.7,159486.13,0.560291
2024-03-01,Actual,Denmark,Sensor Lite,Sensor Systems,SME,59,4000,0.044934,236000,10604.42,225395.58,1604.65,94674.35,130721.23,0.579964
2024-03-01,Actual,Denmark,Sensor Lite,Sensor Systems,Distributor,54,4000,0.145337,216000,31392.79,184607.21,1604.65,86651.1,97956.11,0.530619
2024-03-01,Actual,Denmark,Sensor Lite,Sensor Systems,Systems Integrator,43,4000,0.117449,172000,20201.23,151798.77,1604.65,68999.95,82798.82,0.545451
2024-03-01,Actual,Denmark,Service Kit,Accessories & Services,Enterprise,57,4900,0.062268,279300,17391.45,261908.55,1450.35,82669.95,179238.6,0.684356
2024-03-01,Actual,Denmark,Service Kit,Accessories & Services,SME,34,4900,0.027136,166600,4520.86,162079.14,1450.35,49311.9,112767.24,0.695754
2024-03-01,Actual,Denmark,Service Kit,Accessories & Services,Distributor,33,4900,0.157342,161700,25442.2,136257.8,1450.35,47861.55,88396.25,0.648743
2024-03-01,Actual,Denmark,Service Kit,Accessories & Services,Systems Integrator,26,4900,0.097637,127400,12438.95,114961.05,1450.35,37709.1,77251.95,0.671984
2024-03-01,Actual,Denmark,Connectivity Pack,Accessories & Services,Enterprise,68,2950,0.050886,200600,10207.73,190392.27,843.45,57354.6,133037.67,0.698756
2024-03-01,Actual,Denmark,Connectivity Pack,Accessories & Services,SME,43,2950,0.042721,126850,5419.16,121430.84,843.45,36268.35,85162.49,0.701325
2024-03-01,Actual,Denmark,Connectivity Pack,Accessories & Services,Distributor,47,2950,0.173711,138650,24085.03,114564.97,843.45,39642.15,74922.82,0.653977
2024-03-01,Actual,Denmark,Connectivity Pack,Accessories & Services,Systems Integrator,33,2950,0.117224,97350,11411.76,85938.24,843.45,27833.85,58104.39,0.676118
2024-03-01,Actual,Germany,EdgeHub Pro,Control Systems,Enterprise,35,40500,0.075191,1417500,106583.24,1310916.76,23199.91,811996.85,498919.91,0.380589
2024-03-01,Actual,Germany,EdgeHub Pro,Control Systems,SME,22,40500,0.041325,891000,36820.57,854179.43,23199.91,510398.02,343781.41,0.40247
2024-03-01,Actual,Germany,EdgeHub Pro,Control Systems,Distributor,54,40500,0.123223,2187000,269488.7,1917511.3,23199.91,1252795.14,664716.16,0.346656
2024-03-01,Actual,Germany,EdgeHub Pro,Control Systems,Systems Integrator,29,40500,0.107839,1174500,126656.91,1047843.09,23199.91,672797.39,375045.7,0.357922
2024-03-01,Actual,Germany,EdgeHub Core,Control Systems,Enterprise,49,27000,0.070102,1323000,92744.95,1230255.05,14534.95,712212.55,518042.5,0.421085
2024-03-01,Actual,Germany,EdgeHub Core,Control Systems,SME,34,27000,0.042164,918000,38706.55,879293.45,14534.95,494188.3,385105.15,0.437971
2024-03-01,Actual,Germany,EdgeHub Core,Control Systems,Distributor,78,27000,0.154716,2106000,325831.9,1780168.1,14534.95,1133726.1,646442.0,0.363135
2024-03-01,Actual,Germany,EdgeHub Core,Control Systems,Systems Integrator,56,27000,0.105935,1512000,160173.72,1351826.28,14534.95,813957.2,537869.08,0.397883
2024-03-01,Actual,Germany,Control Mini,Control Systems,Enterprise,69,14000,0.083561,966000,80719.93,885280.07,7326.01,505494.69,379785.38,0.429
2024-03-01,Actual,Germany,Control Mini,Control Systems,SME,41,14000,0.04718,574000,27081.32,546918.68,7326.01,300366.41,246552.27,0.450802
2024-03-01,Actual,Germany,Control Mini,Control Systems,Distributor,103,14000,0.126832,1442000,182891.74,1259108.26,7326.01,754579.03,504529.23,0.400704
2024-03-01,Actual,Germany,Control Mini,Control Systems,Systems Integrator,63,14000,0.08373,882000,73849.86,808150.14,7326.01,461538.63,346611.51,0.428895
2024-03-01,Actual,Germany,Sensor X Pro,Sensor Systems,Enterprise,82,11100,0.080083,910200,72891.55,837308.45,5180.03,424762.46,412545.99,0.492705
2024-03-01,Actual,Germany,Sensor X Pro,Sensor Systems,SME,52,11100,0.03674,577200,21206.33,555993.67,5180.03,269361.56,286632.11,0.515531
2024-03-01,Actual,Germany,Sensor X Pro,Sensor Systems,Distributor,106,11100,0.137115,1176600,161329.51,1015270.49,5180.03,549083.18,466187.31,0.459175
2024-03-01,Actual,Germany,Sensor X Pro,Sensor Systems,Systems Integrator,71,11100,0.100948,788100,79557.12,708542.88,5180.03,367782.13,340760.75,0.480932
2024-03-01,Actual,Germany,Sensor X,Sensor Systems,Enterprise,91,7350,0.074224,668850,49644.72,619205.28,3262.18,296858.38,322346.9,0.520582
2024-03-01,Actual,Germany,Sensor X,Sensor Systems,SME,54,7350,0.045404,396900,18020.85,378879.15,3262.18,176157.72,202721.43,0.535056
2024-03-01,Actual,Germany,Sensor X,Sensor Systems,Distributor,149,7350,0.131002,1095150,143466.84,951683.16,3262.18,486064.82,465618.34,0.489258
2024-03-01,Actual,Germany,Sensor X,Sensor Systems,Systems Integrator,88,7350,0.09779,646800,63250.57,583549.43,3262.18,287071.84,296477.59,0.508059
2024-03-01,Actual,Germany,Sensor Lite,Sensor Systems,Enterprise,132,3750,0.068819,495000,34065.41,460934.59,1553.86,205109.52,255825.07,0.555014
2024-03-01,Actual,Germany,Sensor Lite,Sensor Systems,SME,71,3750,0.014831,266250,3948.75,262301.25,1553.86,110324.06,151977.19,0.579399
2024-03-01,Actual,Germany,Sensor Lite,Sensor Systems,Distributor,171,3750,0.136843,641250,87750.57,553499.43,1553.86,265710.06,287789.37,0.519945
2024-03-01,Actual,Germany,Sensor Lite,Sensor Systems,Systems Integrator,105,3750,0.11658,393750,45903.38,347846.62,1553.86,163155.3,184691.32,0.530956
2024-03-01,Actual,Germany,Service Kit,Accessories & Services,Enterprise,87,4650,0.07074,404550,28617.87,375932.13,1455.45,126624.15,249307.98,0.663173
2024-03-01,Actual,Germany,Service Kit,Accessories & Services,SME,49,4650,0.038934,227850,8871.11,218978.89,1455.45,71317.05,147661.84,0.67432
2024-03-01,Actual,Germany,Service Kit,Accessories & Services,Distributor,125,4650,0.160626,581250,93363.86,487886.14,1455.45,181931.25,305954.89,0.627103
2024-03-01,Actual,Germany,Service Kit,Accessories & Services,Systems Integrator,62,4650,0.075981,288300,21905.32,266394.68,1455.45,90237.9,176156.78,0.661262
2024-03-01,Actual,Germany,Connectivity Pack,Accessories & Services,Enterprise,98,2800,0.078281,274400,21480.31,252919.69,849.32,83233.36,169686.33,0.67091
2024-03-01,Actual,Germany,Connectivity Pack,Accessories & Services,SME,64,2800,0.035389,179200,6341.71,172858.29,849.32,54356.48,118501.81,0.685543
2024-03-01,Actual,Germany,Connectivity Pack,Accessories & Services,Distributor,168,2800,0.152362,470400,71671.08,398728.92,849.32,142685.76,256043.16,0.642148
2024-03-01,Actual,Germany,Connectivity Pack,Accessories & Services,Systems Integrator,95,2800,0.111552,266000,29672.83,236327.17,849.32,80685.4,155641.77,0.658586
2024-03-01,Actual,Netherlands,EdgeHub Pro,Control Systems,Enterprise,16,41750,0.078374,668000,52353.83,615646.17,23207.93,371326.88,244319.29,0.39685
2024-03-01,Actual,Netherlands,EdgeHub Pro,Control Systems,SME,11,41750,0.040016,459250,18377.35,440872.65,23207.93,255287.23,185585.42,0.42095
2024-03-01,Actual,Netherlands,EdgeHub Pro,Control Systems,Distributor,19,41750,0.11059,793250,87725.52,705524.48,23207.93,440950.67,264573.81,0.375003
2024-03-01,Actual,Netherlands,EdgeHub Pro,Control Systems,Systems Integrator,9,41750,0.085755,375750,32222.44,343527.56,23207.93,208871.37,134656.19,0.391981
2024-03-01,Actual,Netherlands,EdgeHub Core,Control Systems,Enterprise,26,27850,0.051912,724100,37589.48,686510.52,14519.8,377514.8,308995.72,0.450096
2024-03-01,Actual,Netherlands,EdgeHub Core,Control Systems,SME,16,27850,0.02967,445600,13220.95,432379.05,14519.8,232316.8,200062.25,0.462701
2024-03-01,Actual,Netherlands,EdgeHub Core,Control Systems,Distributor,33,27850,0.161621,919050,148537.78,770512.22,14519.8,479153.4,291358.82,0.378137
2024-03-01,Actual,Netherlands,EdgeHub Core,Control Systems,Systems Integrator,16,27850,0.095637,445600,42615.85,402984.15,14519.8,232316.8,170667.35,0.423509
2024-03-01,Actual,Netherlands,Control Mini,Control Systems,Enterprise,30,14400,0.068597,432000,29633.9,402366.1,7141.54,214246.2,188119.9,0.467534
2024-03-01,Actual,Netherlands,Control Mini,Control Systems,SME,22,14400,0.038982,316800,12349.5,304450.5,7141.54,157113.88,147336.62,0.483943
2024-03-01,Actual,Netherlands,Control Mini,Control Systems,Distributor,32,14400,0.130856,460800,60298.44,400501.56,7141.54,228529.28,171972.28,0.429392
2024-03-01,Actual,Netherlands,Control Mini,Control Systems,Systems Integrator,23,14400,0.104395,331200,34575.62,296624.38,7141.54,164255.42,132368.96,0.446251
2024-03-01,Actual,Netherlands,Sensor X Pro,Sensor Systems,Enterprise,42,11450,0.080256,480900,38595.11,442304.89,5256.1,220756.2,221548.69,0.500896
2024-03-01,Actual,Netherlands,Sensor X Pro,Sensor Systems,SME,29,11450,0.047594,332050,15803.59,316246.41,5256.1,152426.9,163819.51,0.518012
2024-03-01,Actual,Netherlands,Sensor X Pro,Sensor Systems,Distributor,49,11450,0.123483,561050,69280.14,491769.86,5256.1,257548.9,234220.96,0.476282
2024-03-01,Actual,Netherlands,Sensor X Pro,Sensor Systems,Systems Integrator,29,11450,0.104384,332050,34660.71,297389.29,5256.1,152426.9,144962.39,0.48745
2024-03-01,Actual,Netherlands,Sensor X,Sensor Systems,Enterprise,66,7550,0.088381,498300,44040.25,454259.75,3242.07,213976.62,240283.13,0.528955
2024-03-01,Actual,Netherlands,Sensor X,Sensor Systems,SME,48,7550,0.03692,362400,13379.81,349020.19,3242.07,155619.36,193400.83,0.554125
2024-03-01,Actual,Netherlands,Sensor X,Sensor Systems,Distributor,73,7550,0.163206,551150,89950.99,461199.01,3242.07,236671.11,224527.9,0.486835
2024-03-01,Actual,Netherlands,Sensor X,Sensor Systems,Systems Integrator,49,7550,0.085264,369950,31543.42,338406.58,3242.07,158861.43,179545.15,0.53056
2024-03-01,Actual,Netherlands,Sensor Lite,Sensor Systems,Enterprise,96,3900,0.057301,374400,21453.49,352946.51,1541.58,147991.68,204954.83,0.580697
2024-03-01,Actual,Netherlands,Sensor Lite,Sensor Systems,SME,51,3900,0.034166,198900,6795.62,192104.38,1541.58,78620.58,113483.8,0.59074
2024-03-01,Actual,Netherlands,Sensor Lite,Sensor Systems,Distributor,91,3900,0.138771,354900,49249.83,305650.17,1541.58,140283.78,165366.39,0.541032
2024-03-01,Actual,Netherlands,Sensor Lite,Sensor Systems,Systems Integrator,51,3900,0.091909,198900,18280.7,180619.3,1541.58,78620.58,101998.72,0.564717
2024-03-01,Actual,Netherlands,Service Kit,Accessories & Services,Enterprise,48,4750,0.09738,228000,22202.64,205797.36,1445.87,69401.76,136395.6,0.662767
2024-03-01,Actual,Netherlands,Service Kit,Accessories & Services,SME,35,4750,0.050641,166250,8419.07,157830.93,1445.87,50605.45,107225.48,0.679369
2024-03-01,Actual,Netherlands,Service Kit,Accessories & Services,Distributor,51,4750,0.137769,242250,33374.54,208875.46,1445.87,73739.37,135136.09,0.64697
2024-03-01,Actual,Netherlands,Service Kit,Accessories & Services,Systems Integrator,31,4750,0.068179,147250,10039.36,137210.64,1445.87,44821.97,92388.67,0.673335
2024-03-01,Actual,Netherlands,Connectivity Pack,Accessories & Services,Enterprise,59,2900,0.043003,171100,7357.81,163742.19,840.75,49604.25,114137.94,0.697059
2024-03-01,Actual,Netherlands,Connectivity Pack,Accessories & Services,SME,41,2900,0.055899,118900,6646.39,112253.61,840.75,34470.75,77782.86,0.692921
2024-03-01,Actual,Netherlands,Connectivity Pack,Accessories & Services,Distributor,71,2900,0.155487,205900,32014.77,173885.23,840.75,59693.25,114191.98,0.656709
2024-03-01,Actual,Netherlands,Connectivity Pack,Accessories & Services,Systems Integrator,45,2900,0.109391,130500,14275.53,116224.47,840.75,37833.75,78390.72,0.674477
2024-03-01,Actual,United Kingdom,EdgeHub Pro,Control Systems,Enterprise,28,43850,0.078745,1227800,96683.11,1131116.89,22882.17,640700.76,490416.13,0.433568
2024-03-01,Actual,United Kingdom,EdgeHub Pro,Control Systems,SME,16,43850,0.046714,701600,32774.54,668825.46,22882.17,366114.72,302710.74,0.452601
2024-03-01,Actual,United Kingdom,EdgeHub Pro,Control Systems,Distributor,23,43850,0.133405,1008550,134545.61,874004.39,22882.17,526289.91,347714.48,0.397841
2024-03-01,Actual,United Kingdom,EdgeHub Pro,Control Systems,Systems Integrator,14,43850,0.08579,613900,52666.48,561233.52,22882.17,320350.38,240883.14,0.429203
2024-03-01,Actual,United Kingdom,EdgeHub Core,Control Systems,Enterprise,44,29250,0.06049,1287000,77850.63,1209149.37,14598.51,642334.44,566814.93,0.468772
2024-03-01,Actual,United Kingdom,EdgeHub Core,Control Systems,SME,27,29250,0.046846,789750,36996.63,752753.37,14598.51,394159.77,358593.6,0.476376
2024-03-01,Actual,United Kingdom,EdgeHub Core,Control Systems,Distributor,37,29250,0.158623,1082250,171669.74,910580.26,14598.51,540144.87,370435.39,0.406812
2024-03-01,Actual,United Kingdom,EdgeHub Core,Control Systems,Systems Integrator,27,29250,0.087985,789750,69486.15,720263.85,14598.51,394159.77,326104.08,0.452756
2024-03-01,Actual,United Kingdom,Control Mini,Control Systems,Enterprise,49,15150,0.082538,742350,61272.08,681077.92,7387.7,361997.3,319080.62,0.468494
2024-03-01,Actual,United Kingdom,Control Mini,Control Systems,SME,33,15150,0.035054,499950,17525.25,482424.75,7387.7,243794.1,238630.65,0.494648
2024-03-01,Actual,United Kingdom,Control Mini,Control Systems,Distributor,36,15150,0.137941,545400,75233.02,470166.98,7387.7,265957.2,204209.78,0.434335
2024-03-01,Actual,United Kingdom,Control Mini,Control Systems,Systems Integrator,26,15150,0.111608,393900,43962.39,349937.61,7387.7,192080.2,157857.41,0.451102
2024-03-01,Actual,United Kingdom,Sensor X Pro,Sensor Systems,Enterprise,60,12000,0.073624,720000,53009.28,666990.72,5325.09,319505.4,347485.32,0.520975
2024-03-01,Actual,United Kingdom,Sensor X Pro,Sensor Systems,SME,38,12000,0.032458,456000,14800.85,441199.15,5325.09,202353.42,238845.73,0.541356
2024-03-01,Actual,United Kingdom,Sensor X Pro,Sensor Systems,Distributor,55,12000,0.139538,660000,92095.08,567904.92,5325.09,292879.95,275024.97,0.48428
2024-03-01,Actual,United Kingdom,Sensor X Pro,Sensor Systems,Systems Integrator,42,12000,0.094213,504000,47483.35,456516.65,5325.09,223653.78,232862.87,0.510086
2024-03-01,Actual,United Kingdom,Sensor X,Sensor Systems,Enterprise,84,7950,0.079549,667800,53122.82,614677.18,3257.0,273588.0,341089.18,0.554908
2024-03-01,Actual,United Kingdom,Sensor X,Sensor Systems,SME,51,7950,0.039405,405450,15976.76,389473.24,3257.0,166107.0,223366.24,0.573509
2024-03-01,Actual,United Kingdom,Sensor X,Sensor Systems,Distributor,68,7950,0.129967,540600,70260.16,470339.84,3257.0,221476.0,248863.84,0.529115
2024-03-01,Actual,United Kingdom,Sensor X,Sensor Systems,Systems Integrator,51,7950,0.107803,405450,43708.73,361741.27,3257.0,166107.0,195634.27,0.540813
2024-03-01,Actual,United Kingdom,Sensor Lite,Sensor Systems,Enterprise,121,4050,0.087392,490050,42826.45,447223.55,1570.02,189972.42,257251.13,0.575218
2024-03-01,Actual,United Kingdom,Sensor Lite,Sensor Systems,SME,67,4050,0.044477,271350,12068.83,259281.17,1570.02,105191.34,154089.83,0.594296
2024-03-01,Actual,United Kingdom,Sensor Lite,Sensor Systems,Distributor,84,4050,0.14028,340200,47723.26,292476.74,1570.02,131881.68,160595.06,0.549087
2024-03-01,Actual,United Kingdom,Sensor Lite,Sensor Systems,Systems Integrator,59,4050,0.119441,238950,28540.43,210409.57,1570.02,92631.18,117778.39,0.559758
2024-03-01,Actual,United Kingdom,Service Kit,Accessories & Services,Enterprise,74,5000,0.084323,370000,31199.51,338800.49,1464.7,108387.8,230412.69,0.680084
2024-03-01,Actual,United Kingdom,Service Kit,Accessories & Services,SME,40,5000,0.015831,200000,3166.2,196833.8,1464.7,58588.0,138245.8,0.702348
2024-03-01,Actual,United Kingdom,Service Kit,Accessories & Services,Distributor,65,5000,0.140726,325000,45735.95,279264.05,1464.7,95205.5,184058.55,0.659084
2024-03-01,Actual,United Kingdom,Service Kit,Accessories & Services,Systems Integrator,44,5000,0.084083,220000,18498.26,201501.74,1464.7,64446.8,137054.94,0.680168
2024-03-01,Actual,United Kingdom,Connectivity Pack,Accessories & Services,Enterprise,109,3050,0.07989,332450,26559.43,305890.57,854.65,93156.85,212733.72,0.695457
2024-03-01,Actual,United Kingdom,Connectivity Pack,Accessories & Services,SME,60,3050,0.034731,183000,6355.77,176644.23,854.65,51279.0,125365.23,0.709705
2024-03-01,Actual,United Kingdom,Connectivity Pack,Accessories & Services,Distributor,74,3050,0.11445,225700,25831.36,199868.64,854.65,63244.1,136624.54,0.683572
2024-03-01,Actual,United Kingdom,Connectivity Pack,Accessories & Services,Systems Integrator,55,3050,0.110146,167750,18476.99,149273.01,854.65,47005.75,102267.26,0.685102
2024-04-01,Actual,Norway,EdgeHub Pro,Control Systems,Enterprise,37,42250,0.05611,1563250,87713.96,1475536.04,22760.03,842121.11,633414.93,0.429278
2024-04-01,Actual,Norway,EdgeHub Pro,Control Systems,SME,22,42250,0.040642,929500,37776.74,891723.26,22760.03,500720.66,391002.6,0.43848
2024-04-01,Actual,Norway,EdgeHub Pro,Control Systems,Distributor,15,42250,0.147371,633750,93396.37,540353.63,22760.03,341400.45,198953.18,0.368191
2024-04-01,Actual,Norway,EdgeHub Pro,Control Systems,Systems Integrator,18,42250,0.096987,760500,73758.61,686741.39,22760.03,409680.54,277060.85,0.403443
2024-04-01,Actual,Norway,EdgeHub Core,Control Systems,Enterprise,53,28150,0.084795,1491950,126509.9,1365440.1,14189.87,752063.11,613376.99,0.449216
2024-04-01,Actual,Norway,EdgeHub Core,Control Systems,SME,28,28150,0.03583,788200,28241.21,759958.79,14189.87,397316.36,362642.43,0.477187
2024-04-01,Actual,Norway,EdgeHub Core,Control Systems,Distributor,24,28150,0.149655,675600,101106.92,574493.08,14189.87,340556.88,233936.2,0.407205
2024-04-01,Actual,Norway,EdgeHub Core,Control Systems,Systems Integrator,23,28150,0.104847,647450,67883.19,579566.81,14189.87,326367.01,253199.8,0.436878
2024-04-01,Actual,Norway,Control Mini,Control Systems,Enterprise,77,14600,0.067565,1124200,75956.57,1048243.43,7311.47,562983.19,485260.24,0.462927
2024-04-01,Actual,Norway,Control Mini,Control Systems,SME,43,14600,0.022179,627800,13923.98,613876.02,7311.47,314393.21,299482.81,0.487856
2024-04-01,Actual,Norway,Control Mini,Control Systems,Distributor,33,14600,0.130874,481800,63055.09,418744.91,7311.47,241278.51,177466.4,0.423806
2024-04-01,Actual,Norway,Control Mini,Control Systems,Systems Integrator,27,14600,0.099733,394200,39314.75,354885.25,7311.47,197409.69,157475.56,0.443737
2024-04-01,Actual,Norway,Sensor X Pro,Sensor Systems,Enterprise,88,11550,0.08161,1016400,82948.4,933451.6,5146.55,452896.4,480555.2,0.514815
2024-04-01,Actual,Norway,Sensor X Pro,Sensor Systems,SME,55,11550,0.020933,635250,13297.69,621952.31,5146.55,283060.25,338892.06,0.544884
2024-04-01,Actual,Norway,Sensor X Pro,Sensor Systems,Distributor,39,11550,0.148904,450450,67073.81,383376.19,5146.55,200715.45,182660.74,0.476453
2024-04-01,Actual,Norway,Sensor X Pro,Sensor Systems,Systems Integrator,31,11550,0.087103,358050,31187.23,326862.77,5146.55,159543.05,167319.72,0.511896
2024-04-01,Actual,Norway,Sensor X,Sensor Systems,Enterprise,121,7650,0.074944,925650,69371.91,856278.09,3261.59,394652.39,461625.7,0.539107
2024-04-01,Actual,Norway,Sensor X,Sensor Systems,SME,85,7650,0.045623,650250,29666.36,620583.64,3261.59,277235.15,343348.49,0.553267
2024-04-01,Actual,Norway,Sensor X,Sensor Systems,Distributor,56,7650,0.172529,428400,73911.42,354488.58,3261.59,182649.04,171839.54,0.484753
2024-04-01,Actual,Norway,Sensor X,Sensor Systems,Systems Integrator,49,7650,0.090425,374850,33895.81,340954.19,3261.59,159817.91,181136.28,0.531263
2024-04-01,Actual,Norway,Sensor Lite,Sensor Systems,Enterprise,147,3900,0.063679,573300,36507.17,536792.83,1571.41,230997.27,305795.56,0.569671
2024-04-01,Actual,Norway,Sensor Lite,Sensor Systems,SME,81,3900,0.067718,315900,21392.12,294507.88,1571.41,127284.21,167223.67,0.567807
2024-04-01,Actual,Norway,Sensor Lite,Sensor Systems,Distributor,65,3900,0.131213,253500,33262.5,220237.5,1571.41,102141.65,118095.85,0.53622
2024-04-01,Actual,Norway,Sensor Lite,Sensor Systems,Systems Integrator,65,3900,0.09869,253500,25017.92,228482.08,1571.41,102141.65,126340.43,0.552956
2024-04-01,Actual,Norway,Service Kit,Accessories & Services,Enterprise,112,4850,0.054497,543200,29602.77,513597.23,1458.09,163306.08,350291.15,0.682035
2024-04-01,Actual,Norway,Service Kit,Accessories & Services,SME,69,4850,0.062955,334650,21067.89,313582.11,1458.09,100608.21,212973.9,0.679165
2024-04-01,Actual,Norway,Service Kit,Accessories & Services,Distributor,50,4850,0.135485,242500,32855.11,209644.89,1458.09,72904.5,136740.39,0.652248
2024-04-01,Actual,Norway,Service Kit,Accessories & Services,Systems Integrator,44,4850,0.095076,213400,20289.22,193110.78,1458.09,64155.96,128954.82,0.667776
2024-04-01,Actual,Norway,Connectivity Pack,Accessories & Services,Enterprise,126,2900,0.080996,365400,29595.94,335804.06,854.73,107695.98,228108.08,0.679289
2024-04-01,Actual,Norway,Connectivity Pack,Accessories & Services,SME,70,2900,0.050344,203000,10219.83,192780.17,854.73,59831.1,132949.07,0.689641
2024-04-01,Actual,Norway,Connectivity Pack,Accessories & Services,Distributor,57,2900,0.144523,165300,23889.65,141410.35,854.73,48719.61,92690.74,0.655474
2024-04-01,Actual,Norway,Connectivity Pack,Accessories & Services,Systems Integrator,50,2900,0.115944,145000,16811.88,128188.12,854.73,42736.5,85451.62,0.666611
2024-04-01,Actual,Sweden,EdgeHub Pro,Control Systems,Enterprise,23,41400,0.051823,952200,49345.86,902854.14,23545.43,541544.89,361309.25,0.400186
2024-04-01,Actual,Sweden,EdgeHub Pro,Control Systems,SME,16,41400,0.044858,662400,29713.94,632686.06,23545.43,376726.88,255959.18,0.40456
2024-04-01,Actual,Sweden,EdgeHub Pro,Control Systems,Distributor,13,41400,0.139708,538200,75190.85,463009.15,23545.43,306090.59,156918.56,0.33891
2024-04-01,Actual,Sweden,EdgeHub Pro,Control Systems,Systems Integrator,12,41400,0.106673,496800,52995.15,443804.85,23545.43,282545.16,161259.69,0.363357
2024-04-01,Actual,Sweden,EdgeHub Core,Control Systems,Enterprise,36,27600,0.087683,993600,87121.83,906478.17,14656.35,527628.6,378849.57,0.417936
2024-04-01,Actual,Sweden,EdgeHub Core,Control Systems,SME,27,27600,0.005595,745200,4169.39,741030.61,14656.35,395721.45,345309.16,0.465985
2024-04-01,Actual,Sweden,EdgeHub Core,Control Systems,Distributor,24,27600,0.138024,662400,91427.1,570972.9,14656.35,351752.4,219220.5,0.383942
2024-04-01,Actual,Sweden,EdgeHub Core,Control Systems,Systems Integrator,16,27600,0.10113,441600,44659.01,396940.99,14656.35,234501.6,162439.39,0.409228
2024-04-01,Actual,Sweden,Control Mini,Control Systems,Enterprise,44,14300,0.074037,629200,46584.08,582615.92,7371.01,324324.44,258291.48,0.443331
2024-04-01,Actual,Sweden,Control Mini,Control Systems,SME,31,14300,0.031937,443300,14157.67,429142.33,7371.01,228501.31,200641.02,0.46754
2024-04-01,Actual,Sweden,Control Mini,Control Systems,Distributor,38,14300,0.133489,543400,72537.92,470862.08,7371.01,280098.38,190763.7,0.405137
2024-04-01,Actual,Sweden,Control Mini,Control Systems,Systems Integrator,26,14300,0.077545,371800,28831.23,342968.77,7371.01,191646.26,151322.51,0.441214
2024-04-01,Actual,Sweden,Sensor X Pro,Sensor Systems,Enterprise,61,11350,0.06781,692350,46948.25,645401.75,5362.13,327089.93,318311.82,0.493199
2024-04-01,Actual,Sweden,Sensor X Pro,Sensor Systems,SME,43,11350,0.023082,488050,11265.17,476784.83,5362.13,230571.59,246213.24,0.516403
2024-04-01,Actual,Sweden,Sensor X Pro,Sensor Systems,Distributor,45,11350,0.136112,510750,69519.2,441230.8,5362.13,241295.85,199934.95,0.45313
2024-04-01,Actual,Sweden,Sensor X Pro,Sensor Systems,Systems Integrator,30,11350,0.0941,340500,32041.05,308458.95,5362.13,160863.9,147595.05,0.478492
2024-04-01,Actual,Sweden,Sensor X,Sensor Systems,Enterprise,88,7500,0.073071,660000,48226.86,611773.14,3205.15,282053.2,329719.94,0.538958
2024-04-01,Actual,Sweden,Sensor X,Sensor Systems,SME,62,7500,0.039894,465000,18550.71,446449.29,3205.15,198719.3,247729.99,0.554889
2024-04-01,Actual,Sweden,Sensor X,Sensor Systems,Distributor,61,7500,0.134974,457500,61750.61,395749.39,3205.15,195514.15,200235.24,0.505965
2024-04-01,Actual,Sweden,Sensor X,Sensor Systems,Systems Integrator,52,7500,0.081185,390000,31662.15,358337.85,3205.15,166667.8,191670.05,0.534886
2024-04-01,Actual,Sweden,Sensor Lite,Sensor Systems,Enterprise,117,3850,0.059774,450450,26925.2,423524.8,1587.04,185683.68,237841.12,0.561575
2024-04-01,Actual,Sweden,Sensor Lite,Sensor Systems,SME,88,3850,0.051946,338800,17599.3,321200.7,1587.04,139659.52,181541.18,0.565195
2024-04-01,Actual,Sweden,Sensor Lite,Sensor Systems,Distributor,81,3850,0.140336,311850,43763.78,268086.22,1587.04,128550.24,139535.98,0.520489
2024-04-01,Actual,Sweden,Sensor Lite,Sensor Systems,Systems Integrator,55,3850,0.097487,211750,20642.87,191107.13,1587.04,87287.2,103819.93,0.543255
2024-04-01,Actual,Sweden,Service Kit,Accessories & Services,Enterprise,69,4750,0.072176,327750,23655.68,304094.32,1469.38,101387.22,202707.1,0.666593
2024-04-01,Actual,Sweden,Service Kit,Accessories & Services,SME,41,4750,0.049893,194750,9716.66,185033.34,1469.38,60244.58,124788.76,0.674412
2024-04-01,Actual,Sweden,Service Kit,Accessories & Services,Distributor,47,4750,0.147856,223250,33008.85,190241.15,1469.38,69060.86,121180.29,0.636983
2024-04-01,Actual,Sweden,Service Kit,Accessories & Services,Systems Integrator,35,4750,0.096749,166250,16084.52,150165.48,1469.38,51428.3,98737.18,0.657522
2024-04-01,Actual,Sweden,Connectivity Pack,Accessories & Services,Enterprise,77,2850,0.050374,219450,11054.57,208395.43,847.78,65279.06,143116.37,0.686754
